address,bstory_cnt,old,lat,lon,in_flood_area,flood_point_count,height(m),ground_nof,struc,1f_flo,flood_risk_score,flood_risk_level,cluster
서울특별시 강남구 신사동 628-9번지,1,28,37.5223359,127.0321508,1,557,9.45,3,6,3.4650000000000003,4.658957600134071,1,1.0
서울특별시 강남구 신사동 628-10번지,1,27,37.5224823,127.0320829,1,529,14.75,5,6,3.245000000000001,4.424333836098542,1,1.0
서울특별시 강남구 신사동 628-11번지,1,50,37.5225326,127.0322128,1,518,0.0,2,2,0.0,4.332160214513156,1,4.0
서울특별시 강남구 신사동 628-12번지,1,39,37.5223908,127.0322933,1,540,0.0,2,6,0.0,4.516507457683929,1,2.0
서울특별시 강남구 신사동 628-14번지,1,50,37.5224404,127.0324523,1,531,0.0,2,2,0.0,4.441092676386795,1,4.0
서울특별시 강남구 신사동 628-15번지,1,4,37.5225883,127.0323901,1,502,25.95,6,6,4.7575,4.19808949220714,1,0.0
서울특별시 강남구 신사동 628-16번지,1,24,37.522619,127.0325255,1,497,21.03,6,6,3.8555000000000006,4.15619239148651,1,1.0
서울특별시 강남구 신사동 628-18번지,0,24,37.522479,127.0326064,1,524,12.95,5,6,2.849,4.382436735377913,1,0.0
서울특별시 강남구 신사동 628-19번지,1,28,37.5225269,127.0327562,1,513,11.7,3,6,4.29,4.290263113792526,1,1.0
서울특별시 강남구 신사동 562-13번지,1,28,37.5202072,127.0266201,1,926,13.9,4,6,3.8225,7.750963633316575,1,1.0
서울특별시 강남구 신사동 562-14번지,1,36,37.5201477,127.0264818,1,925,0.0,4,6,0.0,7.742584213172448,1,2.0
서울특별시 강남구 신사동 562-17번지,1,30,37.5202622,127.0267497,1,920,14.3,5,6,3.146000000000001,7.700687112451818,1,1.0
서울특별시 강남구 신사동 562-19번지,0,9,37.5203395,127.0269071,1,907,7.8,2,6,4.29,7.59175465057818,1,0.0
서울특별시 강남구 신사동 562-20번지,1,33,37.5203704,127.0270949,1,906,0.0,3,6,0.0,7.583375230434054,1,2.0
서울특별시 강남구 신사동 562-21번지,1,21,37.5204592,127.0270338,1,886,14.2,5,6,3.124,7.415786827551534,1,1.0
서울특별시 강남구 신사동 562-23번지,1,22,37.5205272,127.0266449,1,828,13.4,4,6,3.685000000000001,6.929780459192224,1,1.0
서울특별시 강남구 신사동 562-24번지,1,21,37.5204013,127.0265349,1,849,20.3,7,6,3.19,7.105748282218871,1,1.0
서울특별시 강남구 신사동 563번지,2,12,37.5196904,127.026213,1,1038,20.1,5,6,4.422000000000001,8.68945868945869,1,0.0
서울특별시 강남구 신사동 563-1번지,1,42,37.5198007,127.0263171,1,1015,11.6,4,6,3.19,8.49673202614379,1,1.0
서울특별시 강남구 신사동 563-2번지,2,5,37.5198348,127.0264951,1,1011,23.85,5,6,5.247000000000001,8.463214345567287,1,0.0
서울특별시 강남구 신사동 563-4번지,2,20,37.5198721,127.0266569,1,1008,20.1,6,6,3.685000000000001,8.43807608513491,1,1.0
서울특별시 강남구 신사동 563-9번지,1,30,37.5197046,127.0263505,1,1039,7.6,2,2,4.18,8.697838109602815,1,4.0
서울특별시 강남구 신사동 535-21번지,1,29,37.5201475,127.0226606,1,429,13.1,4,6,3.6025,3.58639182168594,1,1.0
서울특별시 강남구 신사동 535-22번지,1,31,37.5203149,127.0226342,1,398,10.2,3,6,3.74,3.326629797218033,1,1.0
서울특별시 강남구 신사동 535-23번지,1,31,37.5204694,127.022609,1,379,15.4,5,6,3.3880000000000003,3.1674208144796387,1,1.0
서울특별시 강남구 신사동 535-25번지,1,36,37.5204849,127.0228007,1,385,0.0,5,6,0.0,3.2176973353443947,1,2.0
서울특별시 강남구 신사동 535-26번지,1,20,37.520336,127.0228228,1,413,18.3,6,6,3.3550000000000004,3.452321099379924,1,1.0
서울특별시 강남구 신사동 535-27번지,1,33,37.5201931,127.0228456,1,447,0.0,5,6,0.0,3.737221384280208,1,2.0
서울특별시 강남구 신사동 536번지,1,29,37.5190167,127.0226057,1,761,24.3,6,6,4.455,6.36835930953578,1,1.0
서울특별시 강남구 신사동 552-13번지,1,28,37.5225758,127.0249772,1,159,10.3,3,2,3.7766666666666673,1.3239483827719123,1,4.0
서울특별시 강남구 신사동 552-14번지,1,48,37.5224006,127.0249653,1,210,0.0,2,2,0.0,1.7512988101223397,1,4.0
서울특별시 강남구 신사동 552-15번지,1,28,37.5224562,127.0250742,1,204,10.2,3,6,3.74,1.7010222892575837,1,1.0
서울특별시 강남구 신사동 552-18번지,1,48,37.5226535,127.0251274,1,155,0.0,2,2,0.0,1.2904307021954082,1,4.0
서울특별시 강남구 신사동 552-19번지,1,36,37.5226349,127.0253038,1,173,12.12,3,6,4.444000000000001,1.4412602647896766,1,1.0
서울특별시 강남구 신사동 552-19번지,0,14,37.5226349,127.0253038,1,173,12.75,4,6,3.50625,1.4412602647896766,1,0.0
서울특별시 강남구 신사동 552-19번지,0,36,37.5226349,127.0253038,1,173,9.3,4,6,2.557500000000001,1.4412602647896766,1,1.0
서울특별시 강남구 대치동 1032번지,3,2,37.4991887,127.0633458,1,58,0.0,0,6,,0.4776269482151835,1,
서울특별시 강남구 대치동 1032번지,1,2,37.4991887,127.0633458,1,58,0.0,0,6,,0.4776269482151835,1,
서울특별시 강남구 대치동 1032번지,2,2,37.4991887,127.0633458,1,58,0.0,0,6,,0.4776269482151835,1,
서울특별시 강남구 대치동 1032번지,2,2,37.4991887,127.0633458,1,58,3.9,1,6,4.29,0.4776269482151835,1,0.0
서울특별시 강남구 대치동 1032번지,3,2,37.4991887,127.0633458,1,58,0.0,0,6,,0.4776269482151835,1,
서울특별시 강남구 신사동 12번지,1,51,37.5235332,127.0230659,1,41,0.0,1,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 신사동 66번지,0,51,37.5164561,127.0318878,1,1749,0.0,1,2,0.0,14.647226411932296,1,4.0
서울특별시 강남구 신사동 84번지,0,56,37.5164561,127.0318878,1,1749,0.0,1,2,0.0,14.647226411932296,1,4.0
서울특별시 강남구 신사동 100-3번지,1,50,37.5235332,127.0230659,1,41,0.0,2,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 신사동 168-2번지,1,50,37.5235332,127.0230659,1,41,0.0,2,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 신사동 171번지,0,62,37.5235332,127.0230659,1,41,0.0,1,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 자곡동 251-5번지,0,21,37.4816451,127.1000064,1,8222,9.2,2,4,5.06,68.88721300486007,4,0.0
서울특별시 강남구 자곡동 251-8번지,1,37,37.4814259,127.1000048,1,8297,9.7,3,6,3.556666666666666,69.51566951566952,4,1.0
서울특별시 강남구 자곡동 251-9번지,1,37,37.4812674,127.1000037,1,8290,11.75,3,6,4.308333333333334,69.45701357466064,4,1.0
서울특별시 강남구 자곡동 253-3번지,0,3,37.4810616,127.1000969,1,8347,9.4,3,6,3.4466666666666668,69.93464052287582,4,0.0
서울특별시 강남구 자곡동 263번지,1,33,37.480953,127.1005068,1,8629,0.0,1,2,0.0,72.29763700351937,4,4.0
서울특별시 강남구 자곡동 263번지,1,33,37.480953,127.1005068,1,8629,0.0,1,2,0.0,72.29763700351937,4,4.0
서울특별시 강남구 자곡동 264-2번지,0,38,37.4810421,127.1007268,1,8757,9.125,2,6,5.018750000000001,73.37020278196749,4,1.0
서울특별시 강남구 자곡동 264-4번지,1,37,37.4807811,127.1010305,1,8890,0.0,1,2,0.0,74.48466566113626,4,4.0
서울특별시 강남구 자곡동 271-1번지,1,46,37.4819532,127.1040773,1,9488,3.0,1,2,3.3000000000000003,79.49555890732363,4,4.0
서울특별시 강남구 자곡동 271-4번지,1,46,37.4819027,127.1035106,1,9328,0.0,1,2,0.0,78.15485168426346,4,4.0
서울특별시 강남구 자곡동 271-6번지,1,13,37.4814637,127.1028935,1,9445,12.9,3,6,4.73,79.1352438411262,4,0.0
서울특별시 강남구 자곡동 271-15번지,1,46,37.48179260000001,127.1032985,1,9358,5.12,1,2,5.632000000000001,78.40623428858724,4,4.0
서울특별시 강남구 자곡동 271-17번지,1,47,37.4815994,127.1031296,1,9435,0.0,1,2,0.0,79.05144963968495,4,4.0
서울특별시 강남구 도곡동 193-20번지,1,36,37.4871526,127.0450122,1,623,13.15,4,6,3.61625,5.211999329646389,1,1.0
서울특별시 강남구 도곡동 193-21번지,0,21,37.4872884,127.0449443,1,722,10.8,4,6,2.9700000000000006,6.041561923914865,1,0.0
서울특별시 강남구 도곡동 193-22번지,1,42,37.4872822,127.0448088,1,774,8.4,2,2,4.620000000000001,6.477291771409418,1,4.0
서울특별시 강남구 도곡동 193-23번지,1,30,37.4873193,127.044589,1,848,0.0,4,6,0.0,7.097368862074744,1,2.0
서울특별시 강남구 도곡동 193-23번지,1,30,37.4873193,127.044589,1,848,17.12,4,6,4.708000000000001,7.097368862074744,1,1.0
서울특별시 강남구 도곡동 193-26번지,1,38,37.4874186,127.0443826,1,968,7.9,2,2,4.345000000000001,8.102899279369867,1,4.0
서울특별시 강남구 도곡동 193-27번지,1,31,37.4873468,127.0441713,1,977,10.2,3,2,3.74,8.178314060667002,1,4.0
서울특별시 강남구 도곡동 193-29번지,1,22,37.4875281,127.0439393,1,1068,13.58,4,6,3.7345,8.94084129378247,1,1.0
서울특별시 강남구 도곡동 193-30번지,1,34,37.4873975,127.0438148,1,1052,7.95,2,2,4.3725000000000005,8.806770571476454,1,4.0
서울특별시 강남구 도곡동 193-33번지,1,30,37.4871482,127.0442767,1,846,7.6,2,2,4.18,7.080610021786492,1,4.0
서울특별시 강남구 도곡동 193-34번지,1,22,37.4872564,127.0443669,1,882,10.6,4,6,2.915,7.382269146975029,1,1.0
서울특별시 강남구 도곡동 193-36번지,0,4,37.48710519999999,127.044774,1,666,17.51,3,4,6.420333333333334,5.572314395843808,1,0.0
서울특별시 강남구 도곡동 193-40번지,3,20,37.486919,127.044927,1,572,20.84,7,6,3.274857142857144,4.784648902295962,1,1.0
서울특별시 강남구 도곡동 545-1번지,1,33,37.4911855,127.0382022,1,3551,12.0,3,6,4.4,29.7469415116474,2,1.0
서울특별시 강남구 도곡동 545-2번지,1,33,37.4910636,127.0382143,1,3526,15.55,5,6,3.4210000000000007,29.537456008044245,2,1.0
서울특별시 강남구 도곡동 545-4번지,1,38,37.4913122,127.0382422,1,3584,14.1,4,6,3.8775,30.023462376403558,2,1.0
서울특별시 강남구 도곡동 545-5번지,1,41,37.4913719,127.0383339,1,3597,0.0,3,6,0.0,30.132394838277197,2,2.0
서울특별시 강남구 도곡동 545-6번지,1,45,37.4913335,127.0384772,1,3583,0.0,3,6,0.0,30.015082956259427,2,2.0
서울특별시 강남구 도곡동 545-7번지,3,31,37.49145360000001,127.0388606,1,3655,34.1,8,6,4.688750000000001,30.618401206636506,2,1.0
서울특별시 강남구 도곡동 545-14번지,3,28,37.4915335,127.039323,1,3709,38.8,10,5,4.268,31.070889894419302,2,3.0
서울특별시 강남구 도곡동 545-19번지,1,30,37.4912893,127.0391253,1,3554,14.35,5,6,3.1570000000000005,29.77207977207977,2,1.0
서울특별시 강남구 도곡동 545-20번지,1,32,37.4912237,127.0389107,1,3532,16.0,5,6,3.5200000000000005,29.587732528909,2,1.0
서울특별시 강남구 도곡동 545-21번지,1,29,37.4911611,127.0386886,1,3530,14.25,5,6,3.135,29.57097368862075,2,1.0
서울특별시 강남구 신사동 565-4번지,1,21,37.5223247,127.0268675,1,311,17.7,6,6,3.245,2.597620244679068,1,1.0
서울특별시 강남구 신사동 565-6번지,1,34,37.5223147,127.0270897,1,342,17.2,5,6,3.784,2.8573822691469752,1,1.0
서울특별시 강남구 신사동 565-7번지,1,28,37.52230369999999,127.0272482,1,350,17.45,5,6,3.839,2.924417630299984,1,1.0
서울특별시 강남구 신사동 565-8번지,1,31,37.5222949,127.0273829,1,368,14.85,5,6,3.267,3.075247192894252,1,1.0
서울특별시 강남구 신사동 565-10번지,1,34,37.52219110000001,127.0270614,1,370,10.9,3,6,3.996666666666667,3.092006033182504,1,1.0
서울특별시 강남구 신사동 565-11번지,1,34,37.522205,127.0268186,1,345,10.9,3,6,3.996666666666667,2.882520529579353,1,1.0
서울특별시 강남구 신사동 565-12번지,1,33,37.5221988,127.0265764,1,324,10.88,3,6,3.989333333333334,2.7065527065527064,1,1.0
서울특별시 강남구 신사동 565-13번지,1,21,37.5221055,127.0263801,1,329,13.3,5,6,2.9260000000000006,2.7484498072733365,1,1.0
서울특별시 강남구 신사동 565-14번지,1,40,37.5219708,127.0264802,1,389,0.0,3,6,0.0,3.251215015920899,1,2.0
서울특별시 강남구 신사동 565-15번지,1,30,37.5220883,127.0266631,1,368,8.7,3,6,3.19,3.075247192894252,1,1.0
서울특별시 강남구 신사동 565-16번지,1,30,37.5220824,127.0268391,1,385,10.27,3,6,3.765666666666667,3.2176973353443947,1,1.0
서울특별시 강남구 신사동 565-18번지,1,20,37.52210590000001,127.0272866,1,440,24.78,6,6,4.543,3.678565443271326,1,1.0
서울특별시 강남구 신사동 565-19번지,1,35,37.52190900000001,127.0273223,1,507,15.4,6,6,2.8233333333333337,4.23998659292777,1,1.0
서울특별시 강남구 신사동 522-15번지,1,27,37.5209059,127.020279,1,63,10.55,3,6,3.868333333333334,0.5195240489358137,1,1.0
서울특별시 강남구 신사동 522-16번지,1,30,37.5210513,127.0201878,1,52,10.3,3,6,3.7766666666666673,0.4273504273504274,1,1.0
서울특별시 강남구 신사동 522-17번지,1,34,37.5210051,127.0200436,1,50,15.95,5,6,3.5090000000000003,0.4105915870621753,1,1.0
서울특별시 강남구 신사동 522-18번지,1,30,37.5211618,127.0201045,1,47,10.1,3,6,3.7033333333333336,0.3854533266297972,1,1.0
서울특별시 강남구 신사동 522-23번지,1,30,37.5204092,127.0206432,1,130,8.8,3,6,3.226666666666667,1.0809451985922574,1,1.0
서울특별시 강남구 신사동 523번지,1,30,37.5213723,127.0202161,1,42,10.5,3,6,3.850000000000001,0.343556225909167,1,1.0
서울특별시 강남구 신사동 523-1번지,1,29,37.5212541,127.0203002,1,48,11.3,4,6,3.1075000000000004,0.3938327467739232,1,1.0
서울특별시 강남구 신사동 523-2번지,1,10,37.5211446,127.0203892,1,52,16.6,5,6,3.6520000000000006,0.4273504273504274,1,0.0
서울특별시 강남구 신사동 523-3번지,1,30,37.5209829,127.0205087,1,67,12.3,4,6,3.3825000000000003,0.5530417295123178,1,1.0
서울특별시 강남구 신사동 540번지,3,8,37.5195017,127.0240624,1,829,26.0,6,6,4.766666666666667,6.93815987933635,1,0.0
서울특별시 강남구 신사동 540-2번지,1,23,37.519481,127.024363,1,875,14.6,5,6,3.212,7.323613205966146,1,1.0
서울특별시 강남구 신사동 540-3번지,1,24,37.5195846,127.0245783,1,868,16.1,5,6,3.5420000000000007,7.264957264957266,1,1.0
서울특별시 강남구 신사동 540-4번지,1,29,37.5195022,127.0246047,1,912,7.6,2,6,4.18,7.63365175129881,1,1.0
서울특별시 강남구 대치동 982-12번지,1,2,37.502254,127.0648197,1,217,8.95,2,6,4.9225,1.809954751131222,1,0.0
서울특별시 강남구 논현동 13-17번지,1,36,37.5159386,127.0225553,1,1760,15.9,5,6,3.4980000000000007,14.739400033517684,1,1.0
서울특별시 강남구 논현동 13-18번지,1,27,37.5158808,127.0224048,1,1759,16.2,5,6,3.564,14.731020613373556,1,1.0
서울특별시 강남구 논현동 13-19번지,1,27,37.5163876,127.0233124,1,1727,9.4,3,6,3.4466666666666668,14.46287916876152,1,1.0
서울특별시 강남구 논현동 13-20번지,0,10,37.5163075,127.0231729,1,1752,22.6,6,6,4.143333333333334,14.672364672364674,1,0.0
서울특별시 강남구 논현동 13-21번지,2,23,37.5162349,127.0234221,1,1793,13.66,4,6,3.7565,15.01592089827384,1,1.0
서울특별시 강남구 논현동 13-22번지,2,21,37.5163036,127.0236039,1,1789,19.16,5,4,4.2152,14.982403217697335,1,1.0
서울특별시 강남구 논현동 13-24번지,1,41,37.5163578,127.0229343,1,1682,6.8,2,2,3.74,14.085805262275851,1,4.0
서울특별시 강남구 논현동 13-26번지,1,29,37.5161752,127.0232654,1,1793,12.1,3,6,4.4366666666666665,15.01592089827384,1,1.0
서울특별시 강남구 신사동 569-2번지,1,15,37.5237039,127.026514,1,108,14.1,5,6,3.102,0.8965979554214848,1,0.0
서울특별시 강남구 신사동 569-5번지,1,46,37.5240227,127.0265312,1,85,0.0,2,2,0.0,0.7038712921065863,1,4.0
서울특별시 강남구 신사동 569-8번지,1,28,37.5240137,127.0267266,1,90,24.35,5,6,5.357,0.7457683928272164,1,1.0
서울특별시 강남구 신사동 569-9번지,1,27,37.5240083,127.0268749,1,94,16.5,6,6,3.0250000000000004,0.7792860734037206,1,1.0
서울특별시 강남구 신사동 569-12번지,2,12,37.5238816,127.0268689,1,99,16.45,5,6,3.619,0.8211831741243505,1,0.0
서울특별시 강남구 신사동 569-13번지,1,28,37.5237532,127.026862,1,109,12.6,4,6,3.4650000000000003,0.9049773755656108,1,1.0
서울특별시 강남구 신사동 569-17번지,1,29,37.523631,127.0267059,1,116,13.7,5,6,3.014,0.963633316574493,1,1.0
서울특별시 강남구 신사동 569-18번지,1,31,37.5236248,127.026854,1,120,15.6,5,6,3.4320000000000004,0.9971509971509972,1,1.0
서울특별시 강남구 신사동 569-20번지,1,28,37.5239988,127.0270685,1,96,16.5,5,6,3.63,0.7960449136919725,1,1.0
서울특별시 강남구 신사동 569-21번지,1,28,37.5239924,127.0272289,1,98,21.15,5,6,4.653,0.8128037539802245,1,1.0
서울특별시 강남구 신사동 593-28번지,0,21,37.5222713,127.0301391,1,611,17.65,6,6,3.2358333333333333,5.111446287916877,1,0.0
서울특별시 강남구 신사동 593-29번지,1,28,37.52214379999999,127.0302618,1,679,13.5,4,6,3.7125,5.681246857717446,1,1.0
서울특별시 강남구 신사동 593-30번지,1,33,37.522149,127.0301059,1,678,12.5,4,6,3.4375000000000004,5.672867437573321,1,1.0
서울특별시 강남구 일원동 664-9번지,1,39,37.4912509,127.0847726,1,9834,0.0,2,2,0.0,82.39483827719123,5,4.0
서울특별시 강남구 일원동 664-10번지,1,39,37.4911955,127.0845937,1,9823,0.0,2,2,0.0,82.30266465560584,5,4.0
서울특별시 강남구 일원동 664-11번지,1,39,37.4912968,127.0845472,1,9843,0.0,2,2,0.0,82.47025305848837,5,4.0
서울특별시 강남구 일원동 664-12번지,0,1,37.4913968,127.0845005,1,9844,13.6,4,6,3.74,82.47863247863249,5,0.0
서울특별시 강남구 일원동 688번지,0,3,37.4882205,127.0761321,1,5268,5.7,1,6,6.2700000000000005,44.13440589911178,3,0.0
서울특별시 강남구 일원동 688번지,0,3,37.4882205,127.0761321,1,5268,5.3,1,6,5.83,44.13440589911178,3,0.0
서울특별시 강남구 일원동 688번지,2,3,37.4882205,127.0761321,1,5268,72.0,25,6,3.168,44.13440589911178,3,3.0
서울특별시 강남구 일원동 688번지,2,3,37.4882205,127.0761321,1,5268,72.0,25,6,3.168,44.13440589911178,3,3.0
서울특별시 강남구 일원동 688번지,2,3,37.4882205,127.0761321,1,5268,63.0,22,6,3.1500000000000004,44.13440589911178,3,3.0
서울특별시 강남구 일원동 688번지,1,3,37.4882205,127.0761321,1,5268,43.2,14,6,3.3942857142857146,44.13440589911178,3,3.0
서울특별시 강남구 일원동 688번지,2,3,37.4882205,127.0761321,1,5268,72.0,25,6,3.168,44.13440589911178,3,3.0
서울특별시 강남구 일원동 688번지,0,3,37.4882205,127.0761321,1,5268,5.7,1,6,6.2700000000000005,44.13440589911178,3,0.0
서울특별시 강남구 논현동 7-19번지,1,50,37.5187291,127.0276487,1,1147,7.1,2,2,3.905,9.602815485168428,1,4.0
서울특별시 강남구 논현동 7-20번지,1,50,37.5187954,127.0278082,1,1143,7.9,2,2,4.345000000000001,9.569297804591924,1,4.0
서울특별시 강남구 논현동 8번지,1,23,37.5184932,127.0278352,1,1158,20.7,6,6,3.795,9.694989106753813,1,1.0
서울특별시 강남구 논현동 8-1번지,1,30,37.5183381,127.0279065,1,1189,10.7,3,6,3.923333333333333,9.95475113122172,1,1.0
서울특별시 강남구 논현동 8-2번지,1,24,37.5181857,127.0279785,1,1205,15.7,5,6,3.454,10.088821853527737,1,1.0
서울특별시 강남구 논현동 8-3번지,1,18,37.5180346,127.0280494,1,1222,19.64,6,6,3.600666666666667,10.231271995977878,1,0.0
서울특별시 강남구 논현동 8-4번지,2,35,37.5178705,127.0281285,1,1264,0.0,4,6,0.0,10.583207642031171,1,2.0
서울특별시 강남구 논현동 8-5번지,1,36,37.5179199,127.0282999,1,1230,0.0,4,6,0.0,10.298307357130888,1,2.0
서울특별시 강남구 논현동 8-6번지,1,35,37.5180852,127.0282214,1,1209,12.7,4,6,3.4925,10.12233953410424,1,1.0
서울특별시 강남구 논현동 8-7번지,1,33,37.5182362,127.0281496,1,1193,12.5,4,6,3.4375000000000004,9.988268811798225,1,1.0
서울특별시 강남구 논현동 8-8번지,1,34,37.5183879,127.0280767,1,1175,0.0,4,6,0.0,9.837439249203957,1,2.0
서울특별시 강남구 논현동 8-9번지,2,36,37.5185502,127.0280008,1,1153,0.0,6,6,0.0,9.653092006033184,1,2.0
서울특별시 강남구 논현동 8-11번지,1,36,37.5186368,127.028238,1,1147,8.1,2,1,4.455,9.602815485168428,1,4.0
서울특별시 강남구 신사동 628-20번지,1,38,37.5226739,127.0326955,1,489,11.4,4,6,3.135,4.089157030333501,1,1.0
서울특별시 강남구 신사동 628-21번지,1,9,37.5227358,127.0329212,1,468,18.2,5,6,4.004,3.9131892073068544,1,0.0
서울특별시 강남구 신사동 628-22번지,1,35,37.52259,127.0329812,1,495,4.4,1,2,4.840000000000001,4.139433551198258,1,4.0
서울특별시 강남구 신사동 628-23번지,3,34,37.522464,127.0330774,1,516,27.86,7,6,4.378,4.315401374224905,1,1.0
서울특별시 강남구 신사동 628-25번지,1,47,37.5224156,127.0328973,1,526,0.0,2,2,0.0,4.399195575666164,1,4.0
서울특별시 강남구 신사동 628-26번지,0,23,37.5223113,127.0329169,1,540,12.25,4,6,3.3687500000000004,4.516507457683929,1,0.0
서울특별시 강남구 신사동 563-10번지,1,30,37.5195205,127.0263171,1,1062,14.8,4,6,4.07,8.890564772917713,1,1.0
서울특별시 강남구 신사동 586번지,1,40,37.5216153,127.0278675,1,693,14.65,4,6,4.0287500000000005,5.798558739735211,1,1.0
서울특별시 강남구 신사동 586-1번지,2,34,37.521412,127.0278334,1,747,0.0,7,6,0.0,6.251047427518016,1,2.0
서울특별시 강남구 신사동 586-3번지,3,32,37.5212017,127.027746,1,778,23.9,6,6,4.381666666666667,6.510809451985923,1,1.0
서울특별시 강남구 신사동 586-4번지,1,36,37.5210477,127.0278508,1,823,18.3,5,6,4.026000000000001,6.887883358471594,1,1.0
서울특별시 강남구 신사동 586-5번지,1,39,37.5209374,127.0278441,1,829,17.3,5,6,3.806,6.93815987933635,1,1.0
서울특별시 강남구 신사동 586-6번지,1,31,37.5208258,127.0278374,1,838,16.9,6,6,3.098333333333333,7.013574660633484,1,1.0
서울특별시 강남구 신사동 586-7번지,2,40,37.5206483,127.0275515,1,863,21.3,5,6,4.686,7.223060164236634,1,1.0
서울특별시 강남구 신사동 586-8번지,1,35,37.5208524,127.0275794,1,836,15.0,5,6,3.3000000000000003,6.996815820345232,1,1.0
서울특별시 강남구 신사동 586-9번지,1,33,37.5209722,127.027586,1,817,15.4,5,6,3.3880000000000003,6.837606837606837,1,1.0
서울특별시 강남구 신사동 586-10번지,1,35,37.52110870000001,127.0275954,1,785,0.0,5,6,0.0,6.569465392994804,1,2.0
서울특별시 강남구 신사동 586-12번지,1,34,37.5213596,127.0275947,1,736,0.0,6,6,0.0,6.15887380593263,1,2.0
서울특별시 강남구 신사동 586-15번지,1,37,37.5217041,127.0276202,1,629,16.4,5,6,3.608,5.262275850511145,1,1.0
서울특별시 강남구 신사동 586-20번지,1,49,37.5216153,127.0278675,1,693,0.0,2,2,0.0,5.798558739735211,1,4.0
서울특별시 강남구 신사동 552-21번지,1,3,37.5228183,127.0254471,1,147,19.95,5,6,4.389,1.2233953410424,1,0.0
서울특별시 강남구 신사동 553번지,1,29,37.5220336,127.0246916,1,264,9.6,3,6,3.52,2.203787497905145,1,1.0
서울특별시 강남구 신사동 553-3번지,1,4,37.52219110000001,127.0249863,1,242,22.1,5,6,4.862,2.019440254734372,1,0.0
서울특별시 강남구 신사동 553-5번지,1,30,37.5222745,127.0251479,1,235,0.0,4,6,0.0,1.96078431372549,1,2.0
서울특별시 강남구 신사동 553-6번지,1,39,37.5222743,127.0252776,1,245,0.0,2,2,0.0,2.0445785151667506,1,4.0
서울특별시 강남구 신사동 553-7번지,1,28,37.5223774,127.025348,1,229,9.6,3,6,3.52,1.910507792860734,1,1.0
서울특별시 강남구 신사동 553-9번지,1,19,37.5224615,127.0255116,1,224,12.0,4,6,3.3000000000000003,1.868610692140104,1,0.0
서울특별시 강남구 신사동 553-10번지,1,31,37.5225334,127.025657,1,216,16.5,5,6,3.63,1.801575330987096,1,1.0
서울특별시 강남구 신사동 553-11번지,1,33,37.5224443,127.0257329,1,232,15.85,5,6,3.487,1.935646053293112,1,1.0
서울특별시 강남구 신사동 563-12번지,1,12,37.5196173,127.0265489,1,1052,23.9,6,6,4.381666666666667,8.806770571476454,1,0.0
서울특별시 강남구 신사동 563-14번지,0,1,37.5197109,127.0267762,1,1043,9.6,2,4,5.28,8.73135579017932,1,0.0
서울특별시 강남구 신사동 563-15번지,1,33,37.5195893,127.0268911,1,1056,26.6,7,6,4.180000000000001,8.840288252052957,1,1.0
서울특별시 강남구 신사동 563-16번지,1,30,37.5195507,127.0267996,1,1062,13.5,3,5,4.95,8.890564772917713,1,1.0
서울특별시 강남구 신사동 239-3번지,1,50,37.5235332,127.0230659,1,41,0.0,2,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 신사동 246번지,0,60,37.5235332,127.0230659,1,41,0.0,1,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 신사동 252번지,0,56,37.5235332,127.0230659,1,41,0.0,1,2,0.0,0.335176805765041,1,4.0
서울특별시 강남구 신사동 520-7번지,1,33,37.5209194,127.022003,1,238,17.7,6,6,3.245,1.985922574157868,1,1.0
서울특별시 강남구 신사동 520-8번지,1,28,37.520812,127.0220474,1,268,10.4,3,6,3.813333333333334,2.237305178481649,1,1.0
서울특별시 강남구 신사동 520-9번지,1,9,37.5206264,127.0220599,1,296,19.17,4,6,5.271750000000001,2.4719289425171778,1,0.0
서울특별시 강남구 신사동 520-10번지,0,23,37.5205377,127.0219117,1,296,14.3,5,6,3.146000000000001,2.4719289425171778,1,0.0
서울특별시 강남구 신사동 520-11번지,0,22,37.5204651,127.0217625,1,292,15.0,5,6,3.3000000000000003,2.438411261940674,1,0.0
서울특별시 강남구 신사동 520-12번지,0,24,37.5203487,127.0216036,1,290,12.75,4,6,3.50625,2.421652421652422,1,0.0
서울특별시 강남구 신사동 520-13번지,1,29,37.5204756,127.0215016,1,253,10.2,3,6,3.74,2.1116138763197587,1,1.0
서울특별시 강남구 신사동 521번지,1,34,37.52001449999999,127.0203393,1,147,16.1,5,6,3.5420000000000007,1.2233953410424,1,1.0
서울특별시 강남구 신사동 521-1번지,0,22,37.5198897,127.0204284,1,193,16.8,5,6,3.6960000000000006,1.6088486676721974,1,0.0
서울특별시 강남구 신사동 521-2번지,1,20,37.5197862,127.0205072,1,210,22.35,6,6,4.0975,1.7512988101223397,1,1.0
서울특별시 강남구 신사동 521-3번지,1,11,37.5198613,127.0206494,1,224,13.99,5,6,3.0778000000000003,1.868610692140104,1,0.0
서울특별시 강남구 자곡동 271-18번지,1,24,37.4810856,127.1032897,1,9800,10.6,3,6,3.8866666666666663,82.10993799229094,5,1.0
