대지위치,세대수,가구수,노후화
서울특별시 강남구 개포동 1188-7,9,0,34
서울특별시 강남구 역삼동 655-1,10,0,23
서울특별시 강남구 수서동 450-17,0,0,2
서울특별시 강남구 삼성동 16-2,29,0,17
서울특별시 강남구 도곡동 960,0,0,35
서울특별시 강남구 삼성동 17,179,0,25
서울특별시 강남구 도곡동 467-6,245,0,26
서울특별시 강남구 삼성동 90-29,0,0,2
서울특별시 강남구 일원동 623,0,0,2
서울특별시 강남구 논현동 267-15,0,0,16
서울특별시 강남구 도곡동 527,69,0,19
서울특별시 강남구 대치동 511,111,0,42
서울특별시 강남구 개포동 12,327,0,34
서울특별시 강남구 역삼동 681-6,0,0,2
서울특별시 강남구 논현동 154-5,0,0,3
서울특별시 강남구 신사동 664-9,0,0,42
서울특별시 강남구 논현동 28-23,6,0,23
서울특별시 강남구 논현동 262-3,12,0,23
서울특별시 강남구 역삼동 647-13,0,0,18
서울특별시 강남구 삼성동 27-1,13,0,23
서울특별시 강남구 논현동 5-21,0,0,2
서울특별시 강남구 역삼동 830-53,0,0,10
서울특별시 강남구 역삼동 693-9,0,7,9
서울특별시 강남구 삼성동 62-17,0,1,2
서울특별시 강남구 논현동 73-4,0,10,30
서울특별시 강남구 청담동 88-18,0,0,5
서울특별시 강남구 청담동 90-16,0,1,40
서울특별시 강남구 청담동 38-2,0,9,28
서울특별시 강남구 신사동 646-18,0,0,24
서울특별시 강남구 율현동 196-21,0,1,37
서울특별시 강남구 역삼동 774-19,0,7,24
서울특별시 강남구 논현동 229-4,0,1,36
서울특별시 강남구 논현동 222-6,0,3,21
서울특별시 강남구 신사동 550-17,0,0,36
서울특별시 강남구 대치동 915-23,0,0,2
서울특별시 강남구 삼성동 121-15,0,0,2
서울특별시 강남구 청담동 6-15,0,0,20
서울특별시 강남구 신사동 628-25,0,0,47
서울특별시 강남구 역삼동 742-22,0,0,24
서울특별시 강남구 논현동 110-3,0,7,28
서울특별시 강남구 역삼동 725-26,0,0,18
서울특별시 강남구 신사동 519-13,0,0,3
서울특별시 강남구 대치동 918-13,1,1,3
서울특별시 강남구 논현동 175-27,0,0,3
서울특별시 강남구 청담동 141-14,0,0,20
서울특별시 강남구 신사동 554-3,0,0,30
서울특별시 강남구 신사동 508,0,0,40
서울특별시 강남구 역삼동 810-12,0,0,2
서울특별시 강남구 대치동 897-16,0,0,2
서울특별시 강남구 역삼동 732-15,0,0,35
서울특별시 강남구 청담동 125-24,0,0,22
서울특별시 강남구 역삼동 732-5,0,7,27
서울특별시 강남구 신사동 636-22,0,0,20
서울특별시 강남구 율현동 196-79,0,1,37
서울특별시 강남구 삼성동 62-13,0,1,2
서울특별시 강남구 신사동 600,0,0,22
서울특별시 강남구 대치동 926-10,0,0,27
서울특별시 강남구 논현동 178-11,0,0,3
서울특별시 강남구 역삼동 783-18,0,0,14
서울특별시 강남구 청담동 32-1,0,9,2
서울특별시 강남구 대치동 913-1,0,0,2
서울특별시 강남구 논현동 161-17,0,0,3
서울특별시 강남구 역삼동 645-7,1,1,21
서울특별시 강남구 삼성동 161-9,0,0,32
서울특별시 강남구 역삼동 657-32,0,12,25
서울특별시 강남구 대치동 629,0,0,33
서울특별시 강남구 도곡동 514-4,0,1,34
서울특별시 강남구 신사동 644-12,0,4,32
서울특별시 강남구 대치동 939-14,0,1,35
서울특별시 강남구 삼성동 121-18,0,5,28
서울특별시 강남구 논현동 259-11,0,0,3
서울특별시 강남구 역삼동 635-2,0,0,3
서울특별시 강남구 신사동 534,0,1,28
서울특별시 강남구 논현동 267-10,0,0,2
서울특별시 강남구 논현동 59,0,0,41
서울특별시 강남구 대치동 956-28,0,1,28
서울특별시 강남구 신사동 551-30,0,9,28
서울특별시 강남구 역삼동 642-5,0,0,35
서울특별시 강남구 논현동 201-2,0,0,35
서울특별시 강남구 역삼동 643-10,0,1,41
서울특별시 강남구 신사동 542-2,0,1,28
서울특별시 강남구 역삼동 817-36,0,0,23
서울특별시 강남구 논현동 29-8,1,0,3
서울특별시 강남구 도곡동 954-18,0,0,3
서울특별시 강남구 역삼동 741-2,0,5,22
서울특별시 강남구 역삼동 636-1,0,0,35
서울특별시 강남구 일원동 666-7,0,1,32
서울특별시 강남구 신사동 532-7,0,0,27
서울특별시 강남구 역삼동 611-3,0,0,2
서울특별시 강남구 청담동 88-19,0,0,2
서울특별시 강남구 삼성동 31-14,6,0,21
서울특별시 강남구 일원동 711,270,0,33
서울특별시 강남구 일원동 731,30,0,31
서울특별시 강남구 일원동 734,40,0,32
서울특별시 강남구 삼성동 63-24,3,0,38
서울특별시 강남구 신사동 659,30,0,24
서울특별시 강남구 대치동 893,0,0,23
서울특별시 강남구 압구정동 481,131,0,44
서울특별시 강남구 개포동 1221-12,12,0,34
서울특별시 강남구 청담동 111-10,0,0,3
서울특별시 강남구 세곡동 373-2,0,4,3
서울특별시 강남구 개포동 1188-1,0,1,34
서울특별시 강남구 논현동 246-18,0,0,38
서울특별시 강남구 역삼동 621-28,0,3,2
서울특별시 강남구 논현동 136-29,7,0,22
서울특별시 강남구 개포동 1184-15,10,0,25
서울특별시 강남구 청담동 13-56,6,0,39
서울특별시 강남구 논현동 150-7,12,0,43
서울특별시 강남구 역삼동 695-26,12,0,24
서울특별시 강남구 논현동 178-1,6,0,39
서울특별시 강남구 개포동 1218,1,1,31
서울특별시 강남구 역삼동 729-31,16,0,23
서울특별시 강남구 삼성동 64-10,13,0,19
서울특별시 강남구 역삼동 812-12,0,0,12
서울특별시 강남구 청담동 21-8,0,0,12
서울특별시 강남구 삼성동 76-26,0,2,12
서울특별시 강남구 삼성동 154-1,0,0,12
서울특별시 강남구 논현동 272-26,0,13,8
서울특별시 강남구 청담동 19-38,0,0,7
서울특별시 강남구 역삼동 606-33,0,0,7
서울특별시 강남구 역삼동 624-3,0,0,15
서울특별시 강남구 율현동 세곡2공공주택지구,0,2,9
서울특별시 강남구 청담동 63-4,0,1,4
서울특별시 강남구 논현동 267-17,0,0,3
서울특별시 강남구 역삼동 689-7,0,0,9
서울특별시 강남구 율현동 세곡2 공공주택지구,0,3,9
서울특별시 강남구 수서동 766,0,2,3
서울특별시 강남구 삼성동 49-1,0,0,6
서울특별시 강남구 대치동 916-66,0,5,6
서울특별시 강남구 개포동 1229-14,0,0,11
서울특별시 강남구 삼성동 24-24,0,1,10
서울특별시 강남구 세곡동 422-2,0,0,5
서울특별시 강남구 대치동 984-6,0,0,10
서울특별시 강남구 역삼동 827-13,0,0,4
서울특별시 강남구 율현동 세곡2공공주택지구,0,4,9
서울특별시 강남구 논현동 242-15,0,0,9
서울특별시 강남구 논현동 94,0,0,9
서울특별시 강남구 논현동 237-11,0,0,34
서울특별시 강남구 논현동 186-3,0,0,2
서울특별시 강남구 도곡동 950-1,5,0,23
서울특별시 강남구 삼성동 30-18,11,0,24
서울특별시 강남구 역삼동 789-22,11,0,23
서울특별시 강남구 개포동 1226-7,8,0,22
서울특별시 강남구 논현동 189-20,6,0,36
서울특별시 강남구 신사동 660-17,0,0,20
서울특별시 강남구 청담동 128-18,15,0,19
서울특별시 강남구 청담동 31-20,6,0,41
서울특별시 강남구 일원동 646-7,6,0,38
서울특별시 강남구 일원동 662-2,6,0,38
서울특별시 강남구 대치동 929-7,12,0,23
서울특별시 강남구 도곡동 91-5,0,0,24
서울특별시 강남구 삼성동 93-3,3,0,35
서울특별시 강남구 삼성동 95-10,3,0,35
서울특별시 강남구 대치동 927-25,9,0,23
서울특별시 강남구 도곡동 80-12,9,0,25
서울특별시 강남구 논현동 193-34,5,0,25
서울특별시 강남구 대치동 916-21,10,0,21
서울특별시 강남구 일원동 136,0,1,25
서울특별시 강남구 대치동 916-70,0,0,1
서울특별시 강남구 청담동 11-14,0,0,17
서울특별시 강남구 역삼동 671-9,0,0,17
서울특별시 강남구 도곡동 467-6,0,0,26
서울특별시 강남구 도곡동 467-29,0,0,21
서울특별시 강남구 도곡동 967,100,0,20
서울특별시 강남구 압구정동 456,112,0,47
서울특별시 강남구 일원동 731,30,0,31
서울특별시 강남구 개포동 1255,7,0,22
서울특별시 강남구 일원동 628-7,6,0,21
서울특별시 강남구 역삼동 692-17,16,0,24
서울특별시 강남구 삼성동 166-1,1,1,34
서울특별시 강남구 개포동 651-1,0,0,34
서울특별시 강남구 역삼동 605-22,0,0,21
서울특별시 강남구 도곡동 193-29,4,0,22
서울특별시 강남구 역삼동 685-16,3,0,34
서울특별시 강남구 역삼동 777-29,7,0,22
서울특별시 강남구 대치동 900-55,8,0,24
서울특별시 강남구 개포동 1190-10,6,0,37
서울특별시 강남구 논현동 184-3,0,0,1
서울특별시 강남구 논현동 68-17,7,0,20
서울특별시 강남구 논현동 124-26,6,0,23
서울특별시 강남구 역삼동 792-24,13,0,23
서울특별시 강남구 청담동 130-9,0,0,34
서울특별시 강남구 도곡동 945-2,0,0,17
서울특별시 강남구 개포동 1187-3,0,0,17
서울특별시 강남구 청담동 81-1,0,0,16
서울특별시 강남구 논현동 112-18,0,0,16
서울특별시 강남구 논현동 187-21,0,10,15
서울특별시 강남구 논현동 129,0,0,15
서울특별시 강남구 역삼동 752-59,0,8,14
서울특별시 강남구 삼성동 141-3,0,0,14
서울특별시 강남구 신사동 542-1,0,1,13
서울특별시 강남구 역삼동 708-32,0,0,12
서울특별시 강남구 역삼동 793-21,10,0,13
서울특별시 강남구 역삼동 689-20,0,0,1
서울특별시 강남구 역삼동 692-13,8,0,25
서울특별시 강남구 역삼동 828-46,19,0,21
서울특별시 강남구 일원동 627-12,6,0,39
서울특별시 강남구 대치동 954-14,13,0,21
서울특별시 강남구 논현동 177-28,6,0,40
서울특별시 강남구 일원동 623-12,6,0,39
서울특별시 강남구 청담동 132-15,0,0,37
서울특별시 강남구 논현동 107-45,0,0,15
서울특별시 강남구 도곡동 414-2,8,0,25
서울특별시 강남구 논현동 63-3,0,0,1
서울특별시 강남구 삼성동 130-5,0,0,20
서울특별시 강남구 개포동 1203-1,10,0,1
서울특별시 강남구 논현동 74-25,0,0,33
서울특별시 강남구 삼성동 153-55,0,0,35
서울특별시 강남구 역삼동 704-47,0,0,27
서울특별시 강남구 대치동 930-4,7,0,19
서울특별시 강남구 청담동 109-31,10,0,22
서울특별시 강남구 논현동 274-7,4,0,21
서울특별시 강남구 논현동 246-24,3,0,38
서울특별시 강남구 삼성동 153-39,0,0,42
서울특별시 강남구 신사동 662-2,0,0,30
서울특별시 강남구 청담동 26-8,7,0,23
서울특별시 강남구 대치동 990,0,0,45
서울특별시 강남구 역삼동 749-21,11,0,23
서울특별시 강남구 개포동 1221-3,12,0,34
서울특별시 강남구 대치동 901-17,12,0,24
서울특별시 강남구 일원동 629-6,6,0,38
서울특별시 강남구 청담동 116-2,12,0,29
서울특별시 강남구 역삼동 685-19,19,0,24
서울특별시 강남구 청담동 93-2,0,0,18
서울특별시 강남구 삼성동 149-30,0,0,19
서울특별시 강남구 대치동 920-2,0,8,28
서울특별시 강남구 도곡동 948-21,0,1,42
서울특별시 강남구 신사동 569-22,0,7,30
서울특별시 강남구 도곡동 947-24,0,16,30
서울특별시 강남구 역삼동 689-16,0,1,32
서울특별시 강남구 수서동 716,0,0,22
서울특별시 강남구 개포동 162-4,9,0,30
서울특별시 강남구 역삼동 656-37,12,0,22
서울특별시 강남구 도곡동 950-17,6,0,37
서울특별시 강남구 삼성동 153-41,0,1,48
서울특별시 강남구 청담동 47-1,0,0,30
서울특별시 강남구 도곡동 422-2,0,0,32
서울특별시 강남구 신사동 650-16,0,1,20
서울특별시 강남구 대치동 996-12,0,0,21
서울특별시 강남구 논현동 1-3,0,0,11
서울특별시 강남구 삼성동 2-383,0,0,46
서울특별시 강남구 개포동 1250,0,0,34
서울특별시 강남구 역삼동 750-3,0,11,24
서울특별시 강남구 논현동 15-11,0,0,25
서울특별시 강남구 논현동 79,0,0,45
서울특별시 강남구 청담동 53-7,0,0,38
서울특별시 강남구 일원동 678-5,0,1,40
서울특별시 강남구 논현동 147-17,0,0,22
서울특별시 강남구 일원동 678-7,0,1,37
서울특별시 강남구 신사동 570-8,0,0,23
서울특별시 강남구 삼성동 44-28,0,7,29
서울특별시 강남구 수서동 10-1,0,0,28
서울특별시 강남구 역삼동 835-67,0,0,22
서울특별시 강남구 개포동 185,135,0,42
서울특별시 강남구 개포동 185,112,0,42
서울특별시 강남구 청담동 121-14,9,0,22
서울특별시 강남구 삼성동 14-1,72,0,21
서울특별시 강남구 개포동 177,36,0,39
서울특별시 강남구 역삼동 705-22,0,0,1
서울특별시 강남구 역삼동 653-4,0,0,1
서울특별시 강남구 도곡동 547-5,6,0,39
서울특별시 강남구 대치동 670,105,0,20
서울특별시 강남구 논현동 271-8,0,7,31
서울특별시 강남구 대치동 954-28,0,1,43
서울특별시 강남구 논현동 31-9,0,1,25
서울특별시 강남구 도곡동 449-5,0,1,35
서울특별시 강남구 청담동 9-12,0,0,33
서울특별시 강남구 개포동 1265-10,8,0,19
서울특별시 강남구 논현동 140-28,16,0,24
서울특별시 강남구 논현동 221-6,8,0,34
서울특별시 강남구 압구정동 455,0,0,47
서울특별시 강남구 압구정동 462,30,0,48
서울특별시 강남구 개포동 1252-1,16,0,34
서울특별시 강남구 역삼동 744,15,0,25
서울특별시 강남구 도곡동 945-12,6,0,38
서울특별시 강남구 삼성동 25-21,9,0,23
서울특별시 강남구 역삼동 732-31,8,0,23
서울특별시 강남구 개포동 1201-2,14,0,30
서울특별시 강남구 논현동 182-13,0,1,36
서울특별시 강남구 역삼동 681-28,0,7,31
서울특별시 강남구 신사동 557-33,0,6,34
서울특별시 강남구 개포동 1209-5,0,1,34
서울특별시 강남구 대치동 934-25,0,1,32
서울특별시 강남구 논현동 277-18,0,14,28
서울특별시 강남구 역삼동 713-11,63,0,19
서울특별시 강남구 역삼동 713-11,0,0,19
서울특별시 강남구 역삼동 835-68,0,0,18
서울특별시 강남구 청담동 5-16,0,0,47
서울특별시 강남구 논현동 101-11,0,6,32
서울특별시 강남구 청담동 105-3,0,7,28
서울특별시 강남구 논현동 23-12,0,0,48
서울특별시 강남구 개포동 1174-16,0,1,37
서울특별시 강남구 역삼동 656-33,0,1,35
서울특별시 강남구 삼성동 85-8,0,1,40
서울특별시 강남구 자곡동 수서역세권 공공주택지구내,0,0,2
서울특별시 강남구 역삼동 691-10,0,12,25
서울특별시 강남구 압구정동 433-2,0,1,41
서울특별시 강남구 역삼동 619-10,0,0,49
서울특별시 강남구 역삼동 738-25,0,0,35
서울특별시 강남구 논현동 175,0,0,36
서울특별시 강남구 역삼동 746-25,0,0,34
서울특별시 강남구 신사동 626-44,0,1,37
서울특별시 강남구 역삼동 836-79,0,0,33
서울특별시 강남구 신사동 591,0,0,29
서울특별시 강남구 신사동 550-19,0,1,35
서울특별시 강남구 역삼동 789-16,0,1,32
서울특별시 강남구 논현동 159-11,0,1,21
서울특별시 강남구 삼성동 124-4,3,0,21
서울특별시 강남구 일원동 660-4,6,0,38
서울특별시 강남구 청담동 48-7,0,0,27
서울특별시 강남구 논현동 99-23,0,0,19
서울특별시 강남구 자곡동 440-87,0,1,33
서울특별시 강남구 논현동 66-32,0,6,28
서울특별시 강남구 신사동 534-17,0,2,18
서울특별시 강남구 삼성동 24-16,0,7,35
서울특별시 강남구 세곡동 348-1,3,0,2
서울특별시 강남구 청담동 101-13,0,0,19
서울특별시 강남구 대치동 927-16,0,8,30
서울특별시 강남구 신사동 511-9,0,0,44
서울특별시 강남구 청담동 40-16,0,4,32
서울특별시 강남구 논현동 111-5,0,3,33
서울특별시 강남구 논현동 73-33,0,1,37
서울특별시 강남구 개포동 1189-6,0,3,37
서울특별시 강남구 논현동 91,0,0,20
서울특별시 강남구 삼성동 107-3,0,0,46
서울특별시 강남구 삼성동 24-9,0,13,29
서울특별시 강남구 역삼동 740-7,19,0,12
서울특별시 강남구 대치동 922-4,7,0,11
서울특별시 강남구 자곡동 600,0,0,11
서울특별시 강남구 세곡동 511,43,0,14
서울특별시 강남구 논현동 173-3,16,0,14
서울특별시 강남구 신사동 554-28,8,0,14
서울특별시 강남구 청담동 134-38,0,0,14
서울특별시 강남구 논현동 20-10,10,0,6
서울특별시 강남구 청담동 119-5,0,0,32
서울특별시 강남구 청담동 119-9,0,0,34
서울특별시 강남구 역삼동 706-12,0,0,10
서울특별시 강남구 청담동 20-11,0,0,1
서울특별시 강남구 삼성동 35-6,0,1,40
서울특별시 강남구 일원동 622-1,7,0,5
서울특별시 강남구 일원동 743,114,0,4
서울특별시 강남구 일원동 743,284,0,4
서울특별시 강남구 대치동 1027,0,0,10
서울특별시 강남구 대치동 913-24,15,0,9
서울특별시 강남구 논현동 40,15,0,3
서울특별시 강남구 논현동 146-13,0,5,32
서울특별시 강남구 역삼동 677-19,0,0,21
서울특별시 강남구 청담동 112-6,0,0,47
서울특별시 강남구 역삼동 677-6,0,0,32
서울특별시 강남구 역삼동 729-22,0,0,23
서울특별시 강남구 신사동 533-1,0,0,30
서울특별시 강남구 논현동 65-6,0,0,30
서울특별시 강남구 삼성동 149-29,0,0,21
서울특별시 강남구 청담동 58-23,3,0,1
서울특별시 강남구 논현동 139-3,0,0,34
서울특별시 강남구 논현동 40,0,0,3
서울특별시 강남구 자곡동 671,0,0,8
서울특별시 강남구 논현동 116-2,0,0,31
서울특별시 강남구 대치동 929-12,5,0,23
서울특별시 강남구 역삼동 775-29,9,0,28
서울특별시 강남구 도곡동 194,11,0,22
서울특별시 강남구 역삼동 628-6,0,0,34
서울특별시 강남구 삼성동 161-17,0,0,36
서울특별시 강남구 청담동 11-36,0,8,24
서울특별시 강남구 도곡동 420-11,0,1,36
서울특별시 강남구 청담동 122-20,0,1,42
서울특별시 강남구 신사동 589-10,0,0,17
서울특별시 강남구 삼성동 158-26,0,0,30
서울특별시 강남구 논현동 97-18,0,0,35
서울특별시 강남구 청담동 13-25,0,0,19
서울특별시 강남구 삼성동 117-3,0,0,29
서울특별시 강남구 일원동 639-2,0,1,32
서울특별시 강남구 대치동 941-9,0,9,29
서울특별시 강남구 신사동 657-32,0,0,23
서울특별시 강남구 논현동 47-7,0,2,22
서울특별시 강남구 역삼동 706-10,42,0,22
서울특별시 강남구 삼성동 114-19,12,0,23
서울특별시 강남구 대치동 916-26,5,0,22
서울특별시 강남구 대치동 927-31,5,0,22
서울특별시 강남구 압구정동 188-13,0,1,25
서울특별시 강남구 일원동 633-1,0,1,39
서울특별시 강남구 율현동 296-10,0,1,37
서울특별시 강남구 논현동 205,0,0,21
서울특별시 강남구 삼성동 27-26,0,6,29
서울특별시 강남구 논현동 88-5,0,0,21
서울특별시 강남구 자곡동 293-7,1,1,22
서울특별시 강남구 대치동 898-26,9,0,23
서울특별시 강남구 자곡동 수서역세권 택지개발사업 내,140,0,2
서울특별시 강남구 삼성동 146-7,0,0,23
서울특별시 강남구 신사동 555-24,6,0,22
서울특별시 강남구 청담동 94-3,15,0,19
서울특별시 강남구 삼성동 95-2,6,0,31
서울특별시 강남구 논현동 196-16,8,0,21
서울특별시 강남구 역삼동 741-22,12,0,21
서울특별시 강남구 삼성동 52-3,0,0,41
서울특별시 강남구 논현동 122-5,0,0,2
서울특별시 강남구 신사동 629-18,0,0,50
서울특별시 강남구 개포동 1239,0,0,33
서울특별시 강남구 삼성동 63-12,0,0,28
서울특별시 강남구 삼성동 122,0,3,22
서울특별시 강남구 신사동 567-7,0,1,47
서울특별시 강남구 압구정동 456,84,0,47
서울특별시 강남구 압구정동 462,30,0,48
서울특별시 강남구 일원동 718,0,0,31
서울특별시 강남구 개포동 1236-14,18,0,32
서울특별시 강남구 논현동 101-9,15,0,31
서울특별시 강남구 삼성동 118,6,0,23
서울특별시 강남구 삼성동 120-11,9,0,23
서울특별시 강남구 대치동 903-6,19,0,23
서울특별시 강남구 역삼동 783-14,7,0,24
서울특별시 강남구 신사동 590-18,0,0,3
서울특별시 강남구 논현동 219-15,8,0,21
서울특별시 강남구 역삼동 636-12,14,0,23
서울특별시 강남구 삼성동 92-6,0,1,27
서울특별시 강남구 청담동 101-3,0,0,51
서울특별시 강남구 개포동 1227-11,0,0,38
서울특별시 강남구 일원동 681-11,0,1,41
서울특별시 강남구 자곡동 271-18,0,1,24
서울특별시 강남구 논현동 278-7,0,1,51
서울특별시 강남구 개포동 1182-1,0,1,37
서울특별시 강남구 청담동 9-3,0,0,34
서울특별시 강남구 역삼동 614-20,0,0,38
서울특별시 강남구 도곡동 412-12,0,1,34
서울특별시 강남구 논현동 133-3,0,1,47
서울특별시 강남구 신사동 558-7,0,1,37
서울특별시 강남구 압구정동 5,0,1,25
서울특별시 강남구 역삼동 771-17,0,0,23
서울특별시 강남구 신사동 572-1,0,0,33
서울특별시 강남구 역삼동 693-13,0,1,37
서울특별시 강남구 일원동 724-6,0,4,31
서울특별시 강남구 도곡동 957-1,0,0,36
서울특별시 강남구 역삼동 692-3,0,9,24
서울특별시 강남구 신사동 645-22,0,0,9
서울특별시 강남구 삼성동 24-19,0,0,1
서울특별시 강남구 논현동 77-11,0,2,10
서울특별시 강남구 청담동 141-12,0,0,9
서울특별시 강남구 세곡동 423-1,0,6,4
서울특별시 강남구 논현동 89-7,0,0,4
서울특별시 강남구 율현동 세곡2공공주택지구,0,1,9
서울특별시 강남구 삼성동 158-45,0,0,42
서울특별시 강남구 율현동 196-31,0,1,38
서울특별시 강남구 역삼동 704-32,0,8,30
서울특별시 강남구 삼성동 95-16,0,1,35
서울특별시 강남구 논현동 158-24,0,0,36
서울특별시 강남구 논현동 155-9,9,0,23
서울특별시 강남구 청담동 79-11,0,0,48
서울특별시 강남구 삼성동 41-25,0,1,36
서울특별시 강남구 개포동 1166-4,0,0,32
서울특별시 강남구 역삼동 817-10,0,0,25
서울특별시 강남구 신사동 529-3,0,0,37
서울특별시 강남구 논현동 73-30,0,8,24
서울특별시 강남구 일원동 625-23,0,1,39
서울특별시 강남구 대치동 78-24,0,0,44
서울특별시 강남구 논현동 122-2,0,0,49
서울특별시 강남구 삼성동 101-6,0,0,36
서울특별시 강남구 대치동 27-15,0,0,24
서울특별시 강남구 자곡동 440-102,0,1,37
서울특별시 강남구 도곡동 163,0,0,28
서울특별시 강남구 역삼동 605-9,0,0,36
서울특별시 강남구 도곡동 451-5,0,1,34
서울특별시 강남구 개포동 1198-7,0,0,20
서울특별시 강남구 논현동 37,0,1,23
서울특별시 강남구 논현동 76-14,0,0,44
서울특별시 강남구 대치동 933-28,0,0,47
서울특별시 강남구 삼성동 169-6,0,0,36
서울특별시 강남구 도곡동 953-11,0,0,14
서울특별시 강남구 청담동 79-16,0,0,42
서울특별시 강남구 대치동 922-9,0,2,3
서울특별시 강남구 역삼동 636-7,0,0,3
서울특별시 강남구 삼성동 25-4,0,0,8
서울특별시 강남구 역삼동 619-25,0,0,8
서울특별시 강남구 논현동 105,72,0,40
서울특별시 강남구 수서동 707,0,0,33
서울특별시 강남구 수서동 708,90,0,33
서울특별시 강남구 청담동 8-2,0,0,36
서울특별시 강남구 삼성동 36-3,6,0,9
서울특별시 강남구 일원동 640,7,0,8
서울특별시 강남구 논현동 147-20,0,1,35
서울특별시 강남구 역삼동 704-49,0,8,22
서울특별시 강남구 삼성동 58-4,0,0,41
서울특별시 강남구 세곡동 111-12,0,1,40
서울특별시 강남구 역삼동 780-28,0,10,30
서울특별시 강남구 도곡동 552-19,0,1,42
서울특별시 강남구 대치동 908-20,0,0,16
서울특별시 강남구 역삼동 607-19,0,0,32
서울특별시 강남구 역삼동 638-16,0,14,30
서울특별시 강남구 도곡동 948-13,0,5,28
서울특별시 강남구 역삼동 788-20,0,1,41
서울특별시 강남구 논현동 92-1,0,0,25
서울특별시 강남구 일원동 661,0,1,40
서울특별시 강남구 자곡동 442,0,1,25
서울특별시 강남구 청담동 96-13,0,0,50
서울특별시 강남구 삼성동 124-20,0,4,33
서울특별시 강남구 역삼동 831-11,0,0,1
서울특별시 강남구 청담동 57-4,0,0,41
서울특별시 강남구 일원동 629-19,0,1,38
서울특별시 강남구 신사동 629-3,0,1,25
서울특별시 강남구 대치동 27-13,0,0,45
서울특별시 강남구 논현동 95-13,0,17,30
서울특별시 강남구 역삼동 641-16,1,1,22
서울특별시 강남구 역삼동 691-17,0,7,22
서울특별시 강남구 신사동 574,0,0,43
서울특별시 강남구 개포동 12-4,0,0,30
서울특별시 강남구 역삼동 827-61,0,0,19
서울특별시 강남구 자곡동 519-5,0,1,37
서울특별시 강남구 역삼동 829-6,0,0,20
서울특별시 강남구 논현동 232-4,0,1,34
서울특별시 강남구 신사동 661-8,0,0,37
서울특별시 강남구 청담동 109-27,0,1,36
서울특별시 강남구 논현동 157-15,0,5,27
서울특별시 강남구 개포동 1177-5,0,1,35
서울특별시 강남구 삼성동 114-15,0,0,19
서울특별시 강남구 논현동 154-3,0,10,23
서울특별시 강남구 역삼동 696-12,0,14,32
서울특별시 강남구 대치동 900-47,0,11,32
서울특별시 강남구 역삼동 789-14,0,0,37
서울특별시 강남구 역삼동 618-1,0,1,23
서울특별시 강남구 자곡동 288,0,0,21
서울특별시 강남구 삼성동 115-32,0,1,32
서울특별시 강남구 신사동 528-8,0,0,36
서울특별시 강남구 역삼동 770-11,0,0,34
서울특별시 강남구 논현동 65-21,0,8,23
서울특별시 강남구 역삼동 661-11,0,1,31
서울특별시 강남구 역삼동 699-23,0,15,30
서울특별시 강남구 신사동 642-26,0,0,48
서울특별시 강남구 논현동 158-10,0,1,33
서울특별시 강남구 청담동 63-9,0,1,41
서울특별시 강남구 세곡동 172-8,0,1,44
서울특별시 강남구 역삼동 817-27,0,0,31
서울특별시 강남구 역삼동 732-11,0,16,31
서울특별시 강남구 대치동 914-15,0,9,25
서울특별시 강남구 논현동 128-12,0,0,22
서울특별시 강남구 일원동 137,0,1,25
서울특별시 강남구 역삼동 615-20,0,0,38
서울특별시 강남구 개포동 1195-12,0,1,35
서울특별시 강남구 논현동 223-13,0,0,53
서울특별시 강남구 삼성동 77-17,0,0,34
서울특별시 강남구 신사동 648-5,0,0,41
서울특별시 강남구 역삼동 670-10,0,14,24
서울특별시 강남구 논현동 269-2,0,0,51
서울특별시 강남구 삼성동 165-4,0,0,36
서울특별시 강남구 역삼동 637-45,0,19,28
서울특별시 강남구 청담동 80-10,0,0,33
서울특별시 강남구 대치동 941-16,0,0,43
서울특별시 강남구 논현동 6-4,0,0,34
서울특별시 강남구 대치동 890-26,0,0,27
서울특별시 강남구 신사동 507-3,0,0,35
서울특별시 강남구 논현동 172-26,0,0,1
서울특별시 강남구 율현동 298-11,0,1,38
서울특별시 강남구 대치동 930-34,0,7,30
서울특별시 강남구 개포동 1218-15,0,1,32
서울특별시 강남구 역삼동 798-20,0,0,37
서울특별시 강남구 논현동 240-10,0,0,22
서울특별시 강남구 세곡동 104-1,0,1,43
서울특별시 강남구 개포동 1239-9,0,1,22
서울특별시 강남구 역삼동 724-34,0,12,29
서울특별시 강남구 신사동 610-2,0,0,39
서울특별시 강남구 율현동 194-1,0,1,47
서울특별시 강남구 삼성동 26-30,0,0,36
서울특별시 강남구 도곡동 954-19,0,0,35
서울특별시 강남구 수서동 471-8,0,0,37
서울특별시 강남구 논현동 148-21,0,19,32
서울특별시 강남구 논현동 212-15,0,1,32
서울특별시 강남구 역삼동 777-39,6,0,21
서울특별시 강남구 역삼동 781-40,10,0,22
서울특별시 강남구 역삼동 648-1,0,0,38
서울특별시 강남구 역삼동 747-17,9,0,37
서울특별시 강남구 개포동 666,0,1,25
서울특별시 강남구 대치동 890-61,0,0,19
서울특별시 강남구 역삼동 774-17,0,10,28
서울특별시 강남구 신사동 559-28,0,1,37
서울특별시 강남구 자곡동 611,60,0,11
서울특별시 강남구 삼성동 16,0,0,17
서울특별시 강남구 개포동 12,0,0,14
서울특별시 강남구 세곡동 525,38,0,14
