lon,lat,geometry,in_gangnam
127.03130685117846,37.49129022257401,POINT (127.03130685117846 37.49129022257401),True
127.0314127370674,37.49137647944271,POINT (127.0314127370674 37.49137647944271),True
127.0314194045484,37.49138033398141,POINT (127.0314194045484 37.49138033398141),True
127.03141274614175,37.49139814776743,POINT (127.03141274614175 37.49139814776743),True
127.0313520748505,37.49144680476829,POINT (127.0313520748505 37.49144680476829),True
127.03132354610229,37.49146968440847,POINT (127.03132354610229 37.49146968440847),True
127.03132252875248,37.49147050099091,POINT (127.03132252875248 37.49147050099091),True
127.03131765698208,37.491472194374325,POINT (127.03131765698208 37.491472194374325),True
127.0312996148113,37.4914784692661,POINT (127.0312996148113 37.4914784692661),True
127.03125909326596,37.49151529155256,POINT (127.03125909326596 37.49151529155256),True
127.03122585333904,37.491545497605344,POINT (127.03122585333904 37.491545497605344),True
127.03120915367616,37.491560672279306,POINT (127.03120915367616 37.491560672279306),True
127.0312075923653,37.49157765487883,POINT (127.0312075923653 37.49157765487883),True
127.03120708243682,37.491583207021016,POINT (127.03120708243682 37.491583207021016),True
127.0312008675824,37.49165081575069,POINT (127.0312008675824 37.49165081575069),True
127.03127702070078,37.49174093689576,POINT (127.03127702070078 37.49174093689576),True
127.03129876875636,37.49182205423367,POINT (127.03129876875636 37.49182205423367),True
127.03129975972438,37.491825749002246,POINT (127.03129975972438 37.491825749002246),True
127.0313001241744,37.49182927634941,POINT (127.0313001241744 37.49182927634941),True
127.03130030923973,37.49183107200801,POINT (127.03130030923973 37.49183107200801),True
127.03141295845975,37.4919051283382,POINT (127.03141295845975 37.4919051283382),True
127.03152612989398,37.491918981814464,POINT (127.03152612989398 37.491918981814464),True
127.03154378787904,37.491905093479225,POINT (127.03154378787904 37.491905093479225),True
127.03163801229526,37.49183098205476,POINT (127.03163801229526 37.49183098205476),True
127.03163925764947,37.49182918601361,POINT (127.03163925764947 37.49182918601361),True
127.03169452720454,37.49182564375536,POINT (127.03169452720454 37.49182564375536),True
127.03175242007616,37.49182193317882,POINT (127.03175242007616 37.49182193317882),True
127.03175688253113,37.49183095016185,POINT (127.03175688253113 37.49183095016185),True
127.03175243756932,37.49186325697463,POINT (127.03175243756932 37.49186325697463),True
127.03171558690453,37.49191700835628,POINT (127.03171558690453 37.49191700835628),True
127.03171277979251,37.49192110328709,POINT (127.03171277979251 37.49192110328709),True
127.03171023402486,37.49192284471658,POINT (127.03171023402486 37.49192284471658),True
127.03163931761732,37.49197135324087,POINT (127.03163931761732 37.49197135324087),True
127.0315926035038,37.49199662638319,POINT (127.0315926035038 37.49199662638319),True
127.03156551063752,37.49201128400399,POINT (127.03156551063752 37.49201128400399),True
127.0315261722009,37.49201963963775,POINT (127.0315261722009 37.49201963963775),True
127.03152403134554,37.49202162422709,POINT (127.03152403134554 37.49202162422709),True
127.0314379155165,37.492101459302255,POINT (127.0314379155165 37.492101459302255),True
127.03143490653534,37.492109593495805,POINT (127.03143490653534 37.492109593495805),True
127.03141306881228,37.49216862699506,POINT (127.03141306881228 37.49216862699506),True
127.0313977265735,37.49218251199176,POINT (127.0313977265735 37.49218251199176),True
127.03138766984785,37.49219161393663,POINT (127.03138766984785 37.49219161393663),True
127.0313374767449,37.49226172112251,POINT (127.0313374767449 37.49226172112251),True
127.03132312082688,37.49228177324239,POINT (127.03132312082688 37.49228177324239),True
127.03130337050835,37.49230316478575,POINT (127.03130337050835 37.49230316478575),True
127.03129996048592,37.49230685801702,POINT (127.03129996048592 37.49230685801702),True
127.03125649821612,37.492343086411786,POINT (127.03125649821612 37.492343086411786),True
127.03123513613713,37.49236089236102,POINT (127.03123513613713 37.49236089236102),True
127.03122188232926,37.49237194131241,POINT (127.03122188232926 37.49237194131241),True
127.0312190209869,37.49243874184523,POINT (127.0312190209869 37.49243874184523),True
127.0312182841032,37.492455971100505,POINT (127.0312182841032 37.492455971100505),True
127.03121802204414,37.49246208360288,POINT (127.03121802204414 37.49246208360288),True
127.03118686323076,37.49247271831171,POINT (127.03118686323076 37.49247271831171),True
127.03109169782074,37.49246211691572,POINT (127.03109169782074 37.49246211691572),True
127.0310736833035,37.49244022988227,POINT (127.0310736833035 37.49244022988227),True
127.03098452000454,37.49246214507357,POINT (127.03098452000454 37.49246214507357),True
127.03096974506632,37.49247277542706,POINT (127.03096974506632 37.49247277542706),True
127.030960533054,37.49247940294781,POINT (127.030960533054 37.49247940294781),True
127.03094957656718,37.492462154232925,POINT (127.03094957656718 37.492462154232925),True
127.03084732848292,37.49238677838103,POINT (127.03084732848292 37.49238677838103),True
127.03075615850098,37.4924622047446,POINT (127.03075615850098 37.4924622047446),True
127.0307893178607,37.49247944769312,POINT (127.0307893178607 37.49247944769312),True
127.03084737901112,37.49250963971594,POINT (127.03084737901112 37.49250963971594),True
127.03091772337169,37.49254949540276,POINT (127.03091772337169 37.49254949540276),True
127.03092267849294,37.49255230254544,POINT (127.03092267849294 37.49255230254544),True
127.03088465297232,37.492641345521065,POINT (127.03088465297232 37.492641345521065),True
127.03088417962968,37.49264245388369,POINT (127.03088417962968 37.49264245388369),True
127.03088481572976,37.49264665421302,POINT (127.03088481572976 37.49264665421302),True
127.0308978348074,37.49273259157946,POINT (127.0308978348074 37.49273259157946),True
127.03084749622911,37.49279465709974,POINT (127.03084749622911 37.49279465709974),True
127.03083803057446,37.49280056567306,POINT (127.03083803057446 37.49280056567306),True
127.03080247415603,37.49282275774597,POINT (127.03080247415603 37.49282275774597),True
127.03075551331423,37.49291291124416,POINT (127.03075551331423 37.49291291124416),True
127.03073440172084,37.49297145607517,POINT (127.03073440172084 37.49297145607517),True
127.03062123438242,37.49296839771007,POINT (127.03062123438242 37.49296839771007),True
127.03050806301404,37.49295818884468,POINT (127.03050806301404 37.49295818884468),True
127.03049199825188,37.49294241275249,POINT (127.03049199825188 37.49294241275249),True
127.0304620339423,37.49291298728111,POINT (127.0304620339423 37.49291298728111),True
127.03040717786986,37.492822860149126,POINT (127.03040717786986 37.492822860149126),True
127.03042696738288,37.492802344526325,POINT (127.03042696738288 37.492802344526325),True
127.03046857754512,37.49275920709288,POINT (127.03046857754512 37.49275920709288),True
127.03049414969188,37.492732696467215,POINT (127.03049414969188 37.492732696467215),True
127.03050276923372,37.4927065785482,POINT (127.03050276923372 37.4927065785482),True
127.0305079542842,37.492690870851696,POINT (127.0305079542842 37.492690870851696),True
127.0305098748828,37.49268937918878,POINT (127.0305098748828 37.49268937918878),True
127.03052269507216,37.49267941704456,POINT (127.03052269507216 37.49267941704456),True
127.03057016060478,37.49264253555668,POINT (127.03057016060478 37.49264253555668),True
127.03057118300718,37.49264018456429,POINT (127.03057118300718 37.49264018456429),True
127.03060285032932,37.49256734795167,POINT (127.03060285032932 37.49256734795167),True
127.0306088446428,37.492553559186135,POINT (127.0306088446428 37.492553559186135),True
127.03060935640836,37.49255238414013,POINT (127.03060935640836 37.49255238414013),True
127.03062104728168,37.49251009864305,POINT (127.03062104728168 37.49251009864305),True
127.03065945603706,37.49249213340935,POINT (127.03065945603706 37.49249213340935),True
127.03072342348152,37.49246221326211,POINT (127.03072342348152 37.49246221326211),True
127.03068906305349,37.49240578850478,POINT (127.03068906305349 37.49240578850478),True
127.03066853915564,37.49237208625197,POINT (127.03066853915564 37.49237208625197),True
127.03063197811554,37.49228195446539,POINT (127.03063197811554 37.49228195446539),True
127.0306914666676,37.492216824131184,POINT (127.0306914666676 37.492216824131184),True
127.03071433094148,37.49219179090981,POINT (127.03071433094148 37.49219179090981),True
127.03073406913948,37.49215979821588,POINT (127.03073406913948 37.49215979821588),True
127.03079653140657,37.492111087911816,POINT (127.03079653140657 37.492111087911816),True
127.03080866528244,37.49210162507255,POINT (127.03080866528244 37.49210162507255),True
127.0308094218294,37.49209901105309,POINT (127.0308094218294 37.49209901105309),True
127.0308304075118,37.492026488906525,POINT (127.0308304075118 37.492026488906525),True
127.03083475143563,37.49201147699102,POINT (127.03083475143563 37.49201147699102),True
127.03083788339318,37.49200251745783,POINT (127.03083788339318 37.49200251745783),True
127.03084715953844,37.491975977667664,POINT (127.03084715953844 37.491975977667664),True
127.03091578673444,37.49192220022604,POINT (127.03091578673444 37.49192220022604),True
127.03091691601284,37.49192131424033,POINT (127.03091691601284 37.49192131424033),True
127.0309414822146,37.491831166530254,POINT (127.0309414822146 37.491831166530254),True
127.03096025629397,37.49180889952237,POINT (127.03096025629397 37.49180889952237),True
127.03103398228104,37.49175056157712,POINT (127.03103398228104 37.49175056157712),True
127.0310460685345,37.491740997812606,POINT (127.0310460685345 37.491740997812606),True
127.03107335808158,37.49165518410316,POINT (127.03107335808158 37.49165518410316),True
127.03108164709263,37.49165084717625,POINT (127.03108164709263 37.49165084717625),True
127.03107335325092,37.491643523267065,POINT (127.03107335325092 37.491643523267065),True
127.03106925301718,37.491618806109216,POINT (127.03106925301718 37.491618806109216),True
127.03106739617854,37.49160760887789,POINT (127.03106739617854 37.49160760887789),True
127.03105961628744,37.49156071168743,POINT (127.03105961628744 37.49156071168743),True
127.0310601039039,37.49153128916313,POINT (127.0310601039039 37.49153128916313),True
127.03106111115184,37.49147057001024,POINT (127.03106111115184 37.49147057001024),True
127.03107121051144,37.49145533672552,POINT (127.03107121051144 37.49145533672552),True
127.03107327400316,37.491452224103256,POINT (127.03107327400316 37.491452224103256),True
127.03112975739052,37.49140421797548,POINT (127.03112975739052 37.49140421797548),True
127.03115777693978,37.491380403270455,POINT (127.03115777693978 37.491380403270455),True
127.03117285715405,37.491326746102935,POINT (127.03117285715405 37.491326746102935),True
127.0311831127261,37.49129025529899,POINT (127.0311831127261 37.49129025529899),True
127.03118636872728,37.49128336894082,POINT (127.03118636872728 37.49128336894082),True
127.03126513208213,37.49120454421137,POINT (127.03126513208213 37.49120454421137),True
127.0312695820415,37.491200090254885,POINT (127.0312695820415 37.491200090254885),True
127.03129253624792,37.49110994288757,POINT (127.03129253624792 37.49110994288757),True
127.03129945483552,37.491095085243984,POINT (127.03129945483552 37.491095085243984),True
127.0313833428222,37.49101977750962,POINT (127.0313833428222 37.49101977750962),True
127.03140891793689,37.49092962942071,POINT (127.03140891793689 37.49092962942071),True
127.03141254607722,37.490920414753646,POINT (127.03141254607722 37.490920414753646),True
127.03146988455964,37.49086097985272,POINT (127.03146988455964 37.49086097985272),True
127.03149063964396,37.49083946637255,POINT (127.03149063964396 37.49083946637255),True
127.03148685814747,37.49076077068264,POINT (127.03148685814747 37.49076077068264),True
127.0314863083188,37.49074932623184,POINT (127.0314863083188 37.49074932623184),True
127.03148817746124,37.49073316796607,POINT (127.03148817746124 37.49073316796607),True
127.0314925478095,37.49069540107141,POINT (127.0314925478095 37.49069540107141),True
127.0314967390133,37.49065918215501,POINT (127.0314967390133 37.49065918215501),True
127.03150217417112,37.49063942251196,POINT (127.03150217417112 37.49063942251196),True
127.03151495818396,37.49059294603536,POINT (127.03151495818396 37.49059294603536),True
127.0315215359104,37.49056903424372,POINT (127.0315215359104 37.49056903424372),True
127.031525559472,37.49056176924741,POINT (127.031525559472 37.49056176924741),True
127.0315373452352,37.49055081075127,POINT (127.0315373452352 37.49055081075127),True
127.03153842355246,37.49054980764205,POINT (127.03153842355246 37.49054980764205),True
127.03161295624275,37.490480503846136,POINT (127.03161295624275 37.490480503846136),True
127.03161471613518,37.49047886804651,POINT (127.03161471613518 37.49047886804651),True
127.03163865081012,37.490390480006425,POINT (127.03163865081012 37.490390480006425),True
127.03164129602555,37.49038871963023,POINT (127.03164129602555 37.49038871963023),True
127.03174671624828,37.490298549146445,POINT (127.03174671624828 37.490298549146445),True
127.0317517698845,37.49028593638535,POINT (127.0317517698845 37.49028593638535),True
127.0318327732823,37.49020838468712,POINT (127.0318327732823 37.49020838468712),True
127.03182612745728,37.490124785587085,POINT (127.03182612745728 37.490124785587085),True
127.03182560793093,37.49011824531286,POINT (127.03182560793093 37.49011824531286),True
127.0318627225979,37.49002809400298,POINT (127.0318627225979 37.49002809400298),True
127.03186482191268,37.49002696357324,POINT (127.03186482191268 37.49002696357324),True
127.03193792261456,37.48995052667518,POINT (127.03193792261456 37.48995052667518),True
127.03194996985616,37.489937929133234,POINT (127.03194996985616 37.489937929133234),True
127.03197793878722,37.48991928422338,POINT (127.03197793878722 37.48991928422338),True
127.03209109011576,37.48989290087136,POINT (127.03209109011576 37.48989290087136),True
127.032117084331,37.48986807284938,POINT (127.032117084331 37.48986807284938),True
127.0321289455004,37.48985674485935,POINT (127.0321289455004 37.48985674485935),True
127.03213837656251,37.48984773672285,POINT (127.03213837656251 37.48984773672285),True
127.0321421317212,37.489842367497765,POINT (127.0321421317212 37.489842367497765),True
127.03220144237048,37.48975757824027,POINT (127.03220144237048 37.48975757824027),True
127.03220419339917,37.48975479067375,POINT (127.03220419339917 37.48975479067375),True
127.03230121185524,37.48966740969341,POINT (127.03230121185524 37.48966740969341),True
127.03229880075016,37.48957726903973,POINT (127.03229880075016 37.48957726903973),True
127.03227442483184,37.48956015835724,POINT (127.03227442483184 37.48956015835724),True
127.03220408864624,37.48951078611115,POINT (127.03220408864624 37.48951078611115),True
127.032141422867,37.48949958022431,POINT (127.032141422867 37.48949958022431),True
127.0320909179896,37.48949054873723,POINT (127.0320909179896 37.48949054873723),True
127.0320833428704,37.489487186431845,POINT (127.0320833428704 37.489487186431845),True
127.0320767731036,37.48945238679338,POINT (127.0320767731036 37.48945238679338),True
127.0320686869848,37.48940955778526,POINT (127.0320686869848 37.48940955778526),True
127.03206632631355,37.48939704883499,POINT (127.03206632631355 37.48939704883499),True
127.03206974568285,37.48938652233478,POINT (127.03206974568285 37.48938652233478),True
127.0320711019106,37.48938234399386,POINT (127.0320711019106 37.48938234399386),True
127.03208381161024,37.48934321608501,POINT (127.03208381161024 37.48934321608501),True
127.03208906487278,37.489327041569744,POINT (127.03208906487278 37.489327041569744),True
127.03209084569662,37.48932155845406,POINT (127.03209084569662 37.48932155845406),True
127.03210387916296,37.4893150640535,POINT (127.03210387916296 37.4893150640535),True
127.03212027471484,37.489306892863134,POINT (127.03212027471484 37.489306892863134),True
127.03218373923929,37.489216734273406,POINT (127.03218373923929 37.489216734273406),True
127.03219226645597,37.48918067271944,POINT (127.03219226645597 37.48918067271944),True
127.03220226659715,37.48913838389861,POINT (127.03220226659715 37.48913838389861),True
127.0322039257616,37.48913136729903,POINT (127.0322039257616 37.48913136729903),True
127.03221249805108,37.48912658511597,POINT (127.03221249805108 37.48912658511597),True
127.03226040345736,37.48903643072354,POINT (127.03226040345736 37.48903643072354),True
127.03220386467268,37.4889890666549,POINT (127.03220386467268 37.4889890666549),True
127.03218647596567,37.488951382238206,POINT (127.03218647596567 37.488951382238206),True
127.03218413544084,37.488946310202,POINT (127.03218413544084 37.488946310202),True
127.0322038218018,37.4888892025683,POINT (127.0322038218018 37.4888892025683),True
127.03223553235216,37.48886117978622,POINT (127.03223553235216 37.48886117978622),True
127.03224122114702,37.48885615331346,POINT (127.03224122114702 37.48885615331346),True
127.03230358607878,37.48876599495264,POINT (127.03230358607878 37.48876599495264),True
127.032316926576,37.48875854447476,POINT (127.032316926576 37.48875854447476),True
127.03238742452145,37.48869429502612,POINT (127.03238742452145 37.48869429502612),True
127.03240769045428,37.4886758251156,POINT (127.03240769045428 37.4886758251156),True
127.0324300290329,37.488623437094105,POINT (127.0324300290329 37.488623437094105),True
127.03247597663744,37.48858566503672,POINT (127.03247597663744 37.48858566503672),True
127.03252813756868,37.48849584813672,POINT (127.03252813756868 37.48849584813672),True
127.03252833529788,37.48849550840231,POINT (127.03252833529788 37.48849550840231),True
127.03254310846516,37.48843619278914,POINT (127.03254310846516 37.48843619278914),True
127.03258296092896,37.48840535201919,POINT (127.03258296092896 37.48840535201919),True
127.0326080271841,37.48832828820783,POINT (127.0326080271841 37.48832828820783),True
127.03261228317984,37.488315202596766,POINT (127.03261228317984 37.488315202596766),True
127.03254303127387,37.48825825276624,POINT (127.03254303127387 37.48825825276624),True
127.03242985994912,37.4882323096296,POINT (127.03242985994912 37.4882323096296),True
127.03240051092806,37.488258291937285,POINT (127.03240051092806 37.488258291937285),True
127.03233613877558,37.48831527849952,POINT (127.03233613877558 37.48831527849952),True
127.03231674125936,37.4883283682433,POINT (127.03231674125936 37.4883283682433),True
127.03223296765908,37.48840544802431,POINT (127.03223296765908 37.48840544802431),True
127.03222300680976,37.48843628052736,POINT (127.03222300680976 37.48843628052736),True
127.03220384392428,37.48849559729718,POINT (127.03220384392428 37.48849559729718),True
127.03220365297796,37.48849593702919,POINT (127.03220365297796 37.48849593702919),True
127.0321166585763,37.4885857632603,POINT (127.0321166585763 37.4885857632603),True
127.03210723545384,37.4886235252577,POINT (127.03210723545384 37.4886235252577),True
127.03209416407432,37.48867591070113,POINT (127.03209416407432 37.48867591070113),True
127.0320905773972,37.48869437602864,POINT (127.0320905773972 37.48869437602864),True
127.03203907992622,37.4887586201491,POINT (127.03203907992622 37.4887586201491),True
127.03203310947778,37.48876606859757,POINT (127.03203310947778 37.48876606859757),True
127.03198129617466,37.48885622395987,POINT (127.03198129617466 37.48885622395987),True
127.0319774877632,37.48886124991117,POINT (127.0319774877632 37.48886124991117),True
127.03197366376052,37.48885622602569,POINT (127.03197366376052 37.48885622602569),True
127.03193057485888,37.48878127112712,POINT (127.03193057485888 37.48878127112712),True
127.03192185275869,37.48876609871065,POINT (127.03192185275869 37.48876609871065),True
127.03192248700816,37.48873931968617,POINT (127.03192248700816 37.48873931968617),True
127.03192398991636,37.48867595680643,POINT (127.03192398991636 37.48867595680643),True
127.0319773937454,37.48864069133405,POINT (127.0319773937454 37.48864069133405),True
127.03203841134878,37.48858578450515,POINT (127.03203841134878 37.48858578450515),True
127.03204503164034,37.48856437926855,POINT (127.03204503164034 37.48856437926855),True
127.03206629265284,37.48849563471059,POINT (127.03206629265284 37.48849563471059),True
127.02210298127432,37.5094248110788,POINT (127.02210298127432 37.5094248110788),True
127.02211832190474,37.50941068856314,POINT (127.02211832190474 37.50941068856314),True
127.02213853342964,37.50933749526607,POINT (127.02213853342964 37.50933749526607),True
127.0221461137444,37.509349333947625,POINT (127.0221461137444 37.509349333947625),True
127.02218539359444,37.50941067598498,POINT (127.02218539359444 37.50941067598498),True
127.02217929635574,37.5094304244493,POINT (127.02217929635574 37.5094304244493),True
127.02215989839172,37.509493251541,POINT (127.02215989839172 37.509493251541),True
127.02215756164009,37.50950082222047,POINT (127.02215756164009 37.50950082222047),True
127.02219285341134,37.50955794199299,POINT (127.02219285341134 37.50955794199299),True
127.02220031959476,37.50957002666633,POINT (127.02220031959476 37.50957002666633),True
127.02221324906527,37.50959095277148,POINT (127.02221324906527 37.50959095277148),True
127.0221984726002,37.50961584039645,POINT (127.0221984726002 37.50961584039645),True
127.02215972206186,37.50968110473494,POINT (127.02215972206186 37.50968110473494),True
127.02215787020305,37.50969142428832,POINT (127.02215787020305 37.50969142428832),True
127.0221435385937,37.50977124877716,POINT (127.0221435385937 37.50977124877716),True
127.02213867611678,37.50982062564224,POINT (127.02213867611678 37.50982062564224),True
127.02211959979584,37.509850857920505,POINT (127.02211959979584 37.509850857920505),True
127.02211340795868,37.50986067192092,POINT (127.02211340795868 37.50986067192092),True
127.02211295123,37.50986139551313,POINT (127.02211295123 37.50986139551313),True
127.0221079769776,37.50986934780983,POINT (127.0221079769776 37.50986934780983),True
127.02205656123463,37.50995154706069,POINT (127.02205656123463 37.50995154706069),True
127.02202552495078,37.50996182520522,POINT (127.02202552495078 37.50996182520522),True
127.02198140906972,37.5100023948473,POINT (127.02198140906972 37.5100023948473),True
127.02193865568624,37.5100417100212,POINT (127.02193865568624 37.5100417100212),True
127.02192272402128,37.51007744772137,POINT (127.02192272402128 37.51007744772137),True
127.02191237266952,37.51010066762872,POINT (127.02191237266952 37.51010066762872),True
127.02187773436351,37.51013186232218,POINT (127.02187773436351 37.51013186232218),True
127.02186846405732,37.510146587354285,POINT (127.02186846405732 37.510146587354285),True
127.02182098420792,37.5102220138199,POINT (127.02182098420792 37.5102220138199),True
127.02183557745695,37.51030116797598,POINT (127.02183557745695 37.51030116797598),True
127.02183760297712,37.51031215174777,POINT (127.02183760297712 37.51031215174777),True
127.02183547345092,37.510402293139165,POINT (127.02183547345092 37.510402293139165),True
127.02182993492858,37.51040701722855,POINT (127.02182993492858 37.51040701722855),True
127.02179927628856,37.510433167338576,POINT (127.02179927628856 37.510433167338576),True
127.021727840295,37.51049245398312,POINT (127.021727840295 37.51049245398312),True
127.0217109531002,37.51054521991176,POINT (127.0217109531002 37.51054521991176),True
127.02169898830805,37.51058260028172,POINT (127.02169898830805 37.51058260028172),True
127.02169638403512,37.51060012619845,POINT (127.02169638403512 37.51060012619845),True
127.02168615206014,37.51066897022591,POINT (127.02168615206014 37.51066897022591),True
127.02168130431018,37.51067274542356,POINT (127.02168130431018 37.51067274542356),True
127.02168615418437,37.510676312511,POINT (127.02168615418437 37.510676312511),True
127.02174463685851,37.51076287477403,POINT (127.02174463685851 37.51076287477403),True
127.02175479475822,37.5107701962679,POINT (127.02175479475822 37.5107701962679),True
127.021799383651,37.51080233408448,POINT (127.021799383651 37.51080233408448),True
127.02191258945102,37.51084222763527,POINT (127.02191258945102 37.51084222763527),True
127.021975275781,37.51080230149241,POINT (127.021975275781 37.51080230149241),True
127.022025762468,37.51077014605198,POINT (127.022025762468 37.51077014605198),True
127.0220351435773,37.51076282093807,POINT (127.0220351435773 37.51076282093807),True
127.02211168504353,37.51067623362024,POINT (127.02211168504353 37.51067623362024),True
127.02211484077148,37.51067266505176,POINT (127.02211484077148 37.51067266505176),True
127.02211020911024,37.51066889161105,POINT (127.02211020911024 37.51066889161105),True
127.02202571249062,37.51060006524863,POINT (127.02202571249062 37.51060006524863),True
127.02201415699936,37.51058254196446,POINT (127.02201415699936 37.51058254196446),True
127.02202569635756,37.51054516164193,POINT (127.02202569635756 37.51054516164193),True
127.02209888156402,37.51049238514916,POINT (127.02209888156402 37.51049238514916),True
127.02204806847573,37.51043312116205,POINT (127.02204806847573 37.51043312116205),True
127.02202565575428,37.51040698089538,POINT (127.02202565575428 37.51040698089538),True
127.0220214321454,37.51040225861719,POINT (127.0220214321454 37.51040225861719),True
127.022002797601,37.51031212109208,POINT (127.022002797601 37.51031212109208),True
127.0220256246518,37.51030113269158,POINT (127.0220256246518 37.51030113269158),True
127.02210431118498,37.51022196114022,POINT (127.02210431118498 37.51022196114022),True
127.022138772373,37.51014653700147,POINT (127.022138772373 37.51014653700147),True
127.02225197807708,37.51018883591372,POINT (127.02225197807708 37.51018883591372),True
127.02236517808404,37.510211612652725,POINT (127.02236517808404 37.510211612652725),True
127.02239307767422,37.510188809248845,POINT (127.02239307767422 37.510188809248845),True
127.02244486934646,37.510146479235146,POINT (127.02244486934646 37.510146479235146),True
127.02246288820312,37.51013175249444,POINT (127.02246288820312 37.51013175249444),True
127.02247174062188,37.51010056253781,POINT (127.02247174062188 37.51010056253781),True
127.02247833106524,37.51007734329721,POINT (127.02247833106524 37.51007734329721),True
127.02252247757882,37.51004160014575,POINT (127.02252247757882 37.51004160014575),True
127.02247830856196,37.51000230133366,POINT (127.02247830856196 37.51000230133366),True
127.02243271522862,37.50996174857693,POINT (127.02243271522862 37.50996174857693),True
127.02242116756544,37.50995147841612,POINT (127.02242116756544 37.50995147841612),True
127.02236507594952,37.509869299410816,POINT (127.02236507594952 37.509869299410816),True
127.02235974296256,37.50986134905484,POINT (127.02235974296256 37.50986134905484),True
127.02236507336124,37.50986062453902,POINT (127.02236507336124 37.50986062453902),True
127.02247826312768,37.50985079021248,POINT (127.02247826312768 37.50985079021248),True
127.02250512088852,37.50982055639404,POINT (127.02250512088852 37.50982055639404),True
127.0225489916842,37.50977117207382,POINT (127.0225489916842 37.50977117207382),True
127.02259140777358,37.50969134216792,POINT (127.02259140777358 37.50969134216792),True
127.0226718920046,37.50977114854876,POINT (127.0226718920046 37.50977114854876),True
127.02262342480552,37.50985452509468,POINT (127.02262342480552 37.50985452509468),True
127.02261948742056,37.50986129960134,POINT (127.02261948742056 37.50986129960134),True
127.02259369735972,37.50995144554159,POINT (127.02259369735972 37.50995144554159),True
127.02268322504229,37.51001777115259,POINT (127.02268322504229 37.51001777115259),True
127.0227047039262,37.51003368327179,POINT (127.0227047039262 37.51003368327179),True
127.02281789205132,37.51001774521541,POINT (127.02281789205132 37.51001774521541),True
127.02289358635376,37.509951387799845,POINT (127.02289358635376 37.509951387799845),True
127.022900124539,37.50986124552803,POINT (127.022900124539 37.50986124552803),True
127.0229310339234,37.50985446577907,POINT (127.0229310339234 37.50985446577907),True
127.02302790944286,37.50977107967967,POINT (127.02302790944286 37.50977107967967),True
127.02301482703776,37.50969126042817,POINT (127.02301482703776 37.50969126042817),True
127.02301313522352,37.50968094155182,POINT (127.02301313522352 37.50968094155182),True
127.02293096088236,37.50961570047038,POINT (127.02293096088236 37.50961570047038),True
127.022898024148,37.50959082201265,POINT (127.022898024148 37.50959082201265),True
127.02293094686765,37.50956988709016,POINT (127.02293094686765 37.50956988709016),True
127.02304413542171,37.50955777898649,POINT (127.02304413542171 37.50955777898649),True
127.02312830338752,37.50950063613862,POINT (127.02312830338752 37.50950063613862),True
127.0231573076863,37.50949306021493,POINT (127.0231573076863 37.50949306021493),True
127.0232262770952,37.50943022322279,POINT (127.0232262770952 37.50943022322279),True
127.0232479563696,37.50941047163877,POINT (127.0232479563696 37.50941047163877),True
127.02327046528436,37.50938172605863,POINT (127.02327046528436 37.50938172605863),True
127.02332980230577,37.509332522201895,POINT (127.02332980230577 37.509332522201895),True
127.0233445268665,37.5093203115804,POINT (127.0233445268665 37.5093203115804),True
127.02337238325504,37.50923351949834,POINT (127.02337238325504 37.50923351949834),True
127.02337346008584,37.5092301648448,POINT (127.02337346008584 37.5092301648448),True
127.02338359463482,37.50918091572419,POINT (127.02338359463482 37.50918091572419),True
127.02343208627114,37.509140012214246,POINT (127.02343208627114 37.509140012214246),True
127.02346372957228,37.50907612469874,POINT (127.02346372957228 37.50907612469874),True
127.02347673727624,37.50904986233161,POINT (127.02347673727624 37.50904986233161),True
127.02349673961714,37.50903190853839,POINT (127.02349673961714 37.50903190853839),True
127.02360504603313,37.50895969574266,POINT (127.02360504603313 37.50895969574266),True
127.02360806952088,37.50892095643968,POINT (127.02360806952088 37.50892095643968),True
127.02360988879916,37.508897663301454,POINT (127.02360988879916 37.508897663301454),True
127.02362967870312,37.5089523242029,POINT (127.02362967870312 37.5089523242029),True
127.02363234460393,37.50895969028431,POINT (127.02363234460393 37.50895969028431),True
127.02364786364468,37.50904982819658,POINT (127.02364786364468 37.50904982819658),True
127.02371709939288,37.50910212664941,POINT (127.02371709939288 37.50910212664941),True
127.02372314621246,37.50910669443007,POINT (127.02372314621246 37.50910669443007),True
127.02383633632913,37.509102102648455,POINT (127.02383633632913 37.509102102648455),True
127.02389007880667,37.50904977945748,POINT (127.02389007880667 37.50904977945748),True
127.0238889903027,37.50895963865955,POINT (127.0238889903027 37.50895963865955),True
127.02394948002552,37.508952259796,POINT (127.02394948002552 37.508952259796),True
127.023950963291,37.50895377318323,POINT (127.023950963291 37.50895377318323),True
127.02395670288271,37.50895962494609,POINT (127.02395670288271 37.50895962494609),True
127.02405982702498,37.509033930569466,POINT (127.02405982702498 37.509033930569466),True
127.0240626971182,37.50903599869167,POINT (127.0240626971182 37.50903599869167),True
127.02417588885125,37.50903681441466,POINT (127.02417588885125 37.50903681441466),True
127.02420853356938,37.50903596889345,POINT (127.02420853356938 37.50903596889345),True
127.02428907937276,37.50903388365179,POINT (127.02428907937276 37.50903388365179),True
127.02437955362502,37.50895953843025,POINT (127.02437955362502 37.50895953843025),True
127.024402244731,37.50895368081807,POINT (127.024402244731 37.50895368081807),True
127.02444271380386,37.508959525377655,POINT (127.02444271380386 37.508959525377655),True
